,Unnamed: 0,Date,Item,Brand,Product,Issue,Nb_affected_models,Alert / recall type,Category,Companies,Published by,Audience,Recall type,Recall class,Starting date:,Posting date:,Type of communication:,Subcategory:,Source of recall:,Issue:,Audience:,Identification number:,Hazard classification:
78,0,2023-02-16,"
ZEJULA (niraparib) - Update on the Maintenance Treatment in Recurrent Ovarian, Fallopian Tube, or Primary Peritoneal Cancer in the Second or Later Line Setting
",,ZEJULA (niraparib),Health products - New safety information,3.0,Health professional risk communication,Health product - Drugs,,Health Canada,Health professionals,health professional risk communication,,,,,,,,,,
79,0,2023-02-14,"
Cholester-Aid: Reported adverse reactions
",,Cholester-Aid,Health products - Adverse reaction,2.0,Health product recall,Health product - Natural health products,"Les Importations Herbasanté Inc.
377 Avenue Ste-Croix, Montreal, QC H4N 2L3",Health Canada,"General public
Healthcare
Industry",health product recall,Type II,,,,,,,,,
80,0,2023-02-14,"
AG-BISOPROLOL: Foreign matter
",,AG-BISOPROLOL,Health products - Product quality,2.0,Health product recall,Health product - Drugs,"Angita Pharma
1310 rue Nobel, Boucherville, Quebec, J4B 5H3",Health Canada,"General public
Healthcare
Industry",health product recall,Type II,,,,,,,,,
81,0,2023-02-13,"
Jamp-Calcium + Vitamin D 1000 IU: Presence of foreign matter in affected lot.
",,Jamp-Calcium + Vitamin D 1000 IU,Health products - Product quality,2.0,Health product recall,Health product - Natural health products,"JAMP Pharma Corporation
1310 Nobel, Boucherville, QC, J4B 5H3",Health Canada,"General public
Healthcare
Industry",health product recall,Type II,,,,,,,,,
82,0,2023-02-10,"
Unauthorized products may pose serious health risks  (June 16, 2022 to February 10, 2023)
",,"Various unauthorized health products promoted for sexual enhancement, weight loss, as a workout aid, as ""poppers"", or for lightening skin or treating skin conditions (such as eczema or psoriasis).",Health products - Unauthorized product,175.0,Public advisory,Health product - Drugs,,Health product - Natural health products,General public,public advisory,,,,,,,,,,
83,0,2023-02-10,"
Simplexa Flu A/B & RSV Direct
",Diasorin Molecular LLC,Simplexa Flu A/B & RSV Direct,Medical devices - Performance issue,2.0,Health product recall,Health product - Medical device - Microbiology,"Diasorin Molecular LLC
11331 Valley View Street, Cypress, California, United States, 90630",Health Canada,Healthcare,health product recall,Type II,,,,,,,,,
84,0,2023-02-10,"
Quanta Flash Gbm Calibrators
",Inova Diagnostics Inc,Quanta Flash Gbm Calibrators,Medical devices - Performance issue,2.0,Health product recall,Health product - Medical device - Chemistry,"Inova Diagnostics Inc
9900 Old Grove Road, San Diego, California, United States, 92131",Health Canada,Healthcare,health product recall,Type II,,,,,,,,,
85,0,2023-02-10,"
Artis Pheno
",Siemens Healthcare Gmbh,Artis Pheno,Medical devices - Performance issue,2.0,Health product recall,Health product - Medical device - Radiology,"Siemens Healthcare GmbH
Henkestr. 127, Erlangen, Germany, 91052",Health Canada,"General public
Healthcare
Industry",health product recall,Type II,,,,,,,,,
86,0,2023-02-09,"
Heartsine Samaritan Pad 500P
","Heartsine Technologies, Ltd.",Heartsine Samaritan Pad 500P,Medical devices - Labelling and packaging,2.0,Health product recall,Health product - Medical device - Cardiovascular,"Heartsine Technologies, Ltd.
207 Airport Road West, Belfast, Northern Ireland, Great Britain, BT3 9ED",Health Canada,"General public
Healthcare
Industry",health product recall,Type II,,,,,,,,,
87,0,2023-02-09,"
Simplexa Covid-19 Direct
",Diasorin Molecular LLC,Simplexa Covid-19 Direct,Medical devices - Performance issue,2.0,Health product recall,Health product - Medical device - Microbiology,"Diasorin Molecular LLC
11331 Valley View Street, Cypress, California, United States, 90630",Health Canada,Healthcare,health product recall,Type II,,,,,,,,,
88,0,2023-02-09,"
Simplexa Covid-19 & Flu A/B Direct
",Diasorin Molecular LLC,Simplexa Covid-19 & Flu A/B Direct,Medical devices - Performance issue,2.0,Health product recall,Health product - Medical device - Pathology,"Diasorin Molecular LLC
11331 Valley View Street, Cypress, California, United States, 90630",Health Canada,Healthcare,health product recall,Type II,,,,,,,,,
89,0,2023-02-08,"
Wearable Breast Pumps
","Shenzhen Lutejiacheng Technology Co.,Ltd.",Wearable Breast Pumps,Medical devices - Unauthorised device,2.0,Health product recall,Health product - Medical device - Obstetrics and gynaecology,"Shenzhen Lutejiacheng Technology Co.,Ltd.
#2-201,Floor 2 Hasee Computer Building, Shenzhen, Guangdong, China",Health Canada,General public,health product recall,Type II,,,,,,,,,
90,0,2023-02-08,"
Anesthesia Set Flex, Latex Free, Us
",Draegerwerk Ag & Co. Kgaa,"Anesthesia Set Flex, Latex Free, Us",Medical devices - Performance issue,2.0,Health product recall,Health product - Medical device - Anaesthesiology,"Draegerwerk Ag & Co. Kgaa
Moislinger Allee 53-55, Lubeck, Germany, 23542",Health Canada,Healthcare,health product recall,Type II,,,,,,,,,
91,0,2023-02-08,"
Tri-Staple™ 2.0 Black Intelligent Reload
",COVIDIEN LLC,Tri-Staple™ 2.0 Black Intelligent Reload,Medical devices - Performance issue,2.0,Health product recall,Health product - Medical device - General and plastic surgery,"Covidien Llc
15 Hampshire Street, Mansfield, Massachusetts, United States, 02048",Health Canada,Healthcare,health product recall,Type I,,,,,,,,,
92,0,2023-02-08,"
Minicap Disconnect Cap With Povidone-Iodine
",Baxter Healthcare Corporation,Minicap Disconnect Cap With Povidone-Iodine,Medical devices - Labelling and packaging,2.0,Health product recall,Health product - Medical device - General hospital and personal use,"Baxter Healthcare Corporation
1 Baxter Parkway, Deerfield, Illinois, United States, 60015",Health Canada,"General public
Healthcare",health product recall,Type I,,,,,,,,,
93,0,2023-02-07,"
Amitriptyline antidepressant drugs recalled because of a nitrosamine impurity
",,Amitriptyline 10 mg tablets (Updated 2023-02-07 to add one recalled lot of APO-Amitriptyline) ,Health products - Contamination,7.0,Public advisory,Health product - Drugs,,Health Canada,General public,public advisory,,,,,,,,,,
94,0,2023-02-07,"
Medline 3"" Walker Wheels With Glide Caps
","Medline Industries, Lp","Medline 3"" Walker Wheels With Glide Caps",Medical devices - Performance issue,2.0,Health product recall,Health product - Medical device - Physical medicine,"Medline Industries, Lp
Three Lakes Drive, Northfield, Illinois, United States, 60093",Health Canada,Healthcare,health product recall,Type II,,,,,,,,,
95,0,2023-02-07,"
Aquacel Ag Foam Dressing, Adhesive
",CONVATEC INC.,"Aquacel Ag Foam Dressing, Adhesive",Medical devices - Performance issue,2.0,Health product recall,Health product - Medical device - General and plastic surgery,"Convatec Inc.
7815 National Service Road, Greensboro, North Carolina, United States, 27409",Health Canada,Healthcare,health product recall,Type II,,,,,,,,,
96,0,2023-02-07,"
2D/3D Mammography Systems
","Hologic, Inc.",2D/3D Mammography Systems,Medical devices - Performance issue,3.0,Health product recall,Health product - Medical device - Radiology,"Hologic, Inc.
36 Apple Ridge Road, Danbury, Connecticut, United States, 06810",Health Canada,Healthcare,health product recall,Type II,,,,,,,,,
97,0,2023-02-07,"
Lina Librata, Endometrial Ablation Device
",Lina Medical Aps,"Lina Librata, Endometrial Ablation Device",Medical devices - Labelling and packaging,2.0,Health product recall,Health product - Medical device - Obstetrics and gynaecology,"Lina Medical Aps
Formervangen 5, Glostrup, Denmark, 2600",Health Canada,Healthcare,health product recall,Type II,,,,,,,,,
98,0,2023-02-07,"
APO-AMITRIPTYLINE 10mg: NDMA Impurity
",,APO-AMITRIPTYLINE 10mg,Health products - Contamination,2.0,Health product recall,Health product - Drugs,"Apotex Inc. 
150 Signet Drive, 
Toronto, Ontario, M9L 1T9",Health Canada,"General public
Healthcare
Industry",health product recall,Type I,,,,,,,,,
99,0,2023-02-06,"
Novum IQ Large Volume Pump
",Baxter Healthcare Corporation,Novum IQ Large Volume Pump,Medical devices - Performance issue,2.0,Health product recall,Health product - Medical device - General hospital and personal use,"Baxter Healthcare Corporation
1 Baxter Parkway, Deerfield, Illinois, United States, 60015",Health Canada,Healthcare,health product recall,Type I,,,,,,,,,
100,0,2023-02-03,"
Know the risks: Replacing a healthy natural eye lens with an intraocular eye lens for vision correction
",,"Intraocular lenses when used to replace a patient’s natural lens of the eye are only licensed in Canada to treat cataracts. They are not licensed to replace lenses in patients without cataracts, and come with risks.",Health products - Product safety,1.0,Public advisory,Health product - Medical device,,Health Canada,,public advisory,,,,,,,,,,
101,0,2023-02-02,"
Fiber Plus Powder: Affected lots may contain the presence of Cronobacter contamination
",,Fiber Plus Powder,Health products - Contamination,2.0,Health product recall,Health product - Natural health products,"Ortho Molecular Products Inc.
3017 Business Park Drive Stevens Point, WI, USA, 54482",Health Canada,"General public
Healthcare
Industry",health product recall,Type II,,,,,,,,,
102,0,2023-02-01,"
Hemashield Gold Knitted Graft
",Intervascular SAS,Hemashield Gold Knitted Graft,Medical devices - Sterility Issue,2.0,Health product recall,Health product - Medical device - Cardiovascular,"Intervascular SAS
Z.I. Athelia 1, La Ciotat, France, 13705",Health Canada,Healthcare,health product recall,Type II,,,,,,,,,
103,0,2023-01-31,"
Hager & Meisinger GmbH Micro Screw
",Hager & Meisinger Gmbh,Hager & Meisinger GmbH Micro Screw,Medical devices - Unauthorised device,5.0,Health product recall,Health product - Medical device - Dental,"Hager & Meisinger Gmbh
Hanse Mann Str 10, Neuss, Germany, 41468",Health Canada,Healthcare,health product recall,Type II,,,,,,,,,
104,0,2023-01-31,"
Celestone Soluspan: Affected lots may contain the presence of foreign matter.
",,Celestone Soluspan,Health products - Product quality,2.0,Health product recall,Health product - Drugs,"Organon Canada Inc.
16766 Route Transcanadienne
Kirkland, Quebec
H9H 4M7",Health Canada,"General public
Healthcare
Industry",health product recall,Type II,,,,,,,,,
105,0,2023-01-31,"
Elecsys® Troponin T Hs
",ROCHE DIAGNOSTICS GMBH,Elecsys® Troponin T Hs,Medical devices - Performance issue,3.0,Health product recall,Health product - Medical device - Chemistry,"Roche Diagnostics GmbH
Sandhoferstrasse 116, Mannheim, Germany, 68305",Health Canada,"Healthcare
Industry",health product recall,Type II,,,,,,,,,
106,0,2023-01-31,"
Access 2 Immunoassay Analyzer
","BECKMAN COULTER, INC.",Access 2 Immunoassay Analyzer,Medical devices - Performance issue,2.0,Health product recall,Health product - Medical device - Chemistry,"Beckman Coulter, Inc.
250 S. Kraemer Blvd., Brea, California, United States, 92821",Health Canada,Healthcare,health product recall,Type II,,,,,,,,,
107,0,2023-01-26,"
Nasal Septal Button, 5-Cm
","Summit Medical, LLC","Nasal Septal Button, 5-Cm",Medical devices - Performance issue,2.0,Health product recall,"Health product - Medical device - Ear, nose and throat","Summit Medical, LLC
815 Vikings Parkway, St. Paul, Minnesota, United States, 55121",Health Canada,Healthcare,health product recall,Type II,,,,,,,,,
108,0,2023-01-26,"
Flowtriever Retrieval/Aspiration System
","Inari Medical, Inc.",Flowtriever Retrieval/Aspiration System,Medical devices - Performance issue,2.0,Health product recall,Health product - Medical device - Cardiovascular,"Inari Medical, Inc.
6001 Oak Canyon, Irvine, California, United States, 92618",Health Canada,Healthcare,health product recall,Type II,,,,,,,,,
109,0,2023-01-26,"
Beaver Edgeahead Stiletto/Mvr Knife 0.90mm Straight (20g)
","Beaver-Visitec International, Ltd",Beaver Edgeahead Stiletto/Mvr Knife 0.90mm Straight (20g),Medical devices - Labelling and packaging,2.0,Health product recall,Health product - Medical device - Ophthalmology,"Beaver-Visitec International, Ltd
Waterloo Industrial Estate, Bidford-On-Avon, Warwickshire, Great Britain, B50 4JH",Health Canada,Healthcare,health product recall,Type II,,,,,,,,,
110,0,2023-01-25,"
Cardinal Health™ Jackson-Pratt™ channel drains
",Cardinal Health,Cardinal Health™ Jackson-Pratt™ channel drains,Medical devices - Performance issue,3.0,Health product recall,Health product - Medical device - General and plastic surgery,Health product - Medical device - General hospital and personal use,"Cardinal Health
3651 Birchwood Drive, Waukegan, Illinois, United States, 60085",Health Canada,health product recall,Type II,,,,,,,,,
111,0,2023-01-25,"
Statis Dental Handpieces
",Sycotec Gmbh & Co. Kg,Statis Dental Handpieces,Medical devices - Performance issue,2.0,Health product recall,Health product - Medical device - Dental,"Sycotec Gmbh & Co. Kg
Wangener Str. 78, Leutkirch, Germany, 88299",Health Canada,"General public
Healthcare
Industry",health product recall,Type II,,,,,,,,,
112,0,2023-01-24,"
Novastar Full Face Mask
",Draegerwerk Ag & Co. Kgaa,Novastar Full Face Mask,Medical devices - Performance issue,3.0,Health product recall,Health product - Medical device - Anaesthesiology,"Draegerwerk Ag & Co. Kgaa
Moislinger Allee 53-55, Lubeck, Germany, 23542",Health Canada,Healthcare,health product recall,Type I,,,,,,,,,
113,0,2023-01-24,"
Mas CardioImmune Xl 1 2 3, Mas CardioImmune Xl L
",Microgenics Corporation,"Mas CardioImmune Xl 1 2 3, Mas CardioImmune Xl L",Medical devices - Performance issue,4.0,Health product recall,Health product - Medical device - Chemistry,"Microgenics Corporation
46500 Kato Road, Fremont, California, United States, 94538",Health Canada,"General public
Healthcare
Industry",health product recall,Type II,,,,,,,,,
114,0,2023-01-20,"
RUZURGI (amifampridine) - Authorization Status
",,RUZURGI (amifampridine),Health products - New safety information,2.0,Health professional risk communication,Health product - Drugs,,Health Canada,Health professionals,health professional risk communication,,,,,,,,,,
115,0,2023-01-20,"
Unauthorized health products removed from sale from More to Shoppe Facebook store and its Edson, Alberta, warehouse
",,Various unauthorized health products labelled to contain prescription drugs,Health products - Product safety,8.0,Public advisory,Health product - Drugs,,Health Canada,General public,public advisory,,,,,,,,,,
116,0,2023-01-19,"
Hickman And Leonard Lumen CV Catheters
","Bard Access Systems, Inc.",Hickman And Leonard Lumen CV Catheters,Medical devices - Performance issue,4.0,Health product recall,Health product - Medical device - Cardiovascular,Health product - Medical device - General hospital and personal use,"Bard Access Systems, Inc.
605 North 5600 West, Salt Lake City, Utah, United States, 84116",Health Canada,health product recall,Type II,,,,,,,,,
117,0,2023-01-18,"
Novaguide Intelligent Ultrasound System
",Novasignal Corporation,Novaguide Intelligent Ultrasound System,Medical devices - Performance issue,2.0,Health product recall,Health product - Medical device - Cardiovascular,"Novasignal Corporation
2440 S. Sepulveda Blvd., Los Angeles, California, United States, 90064",Health Canada,Healthcare,health product recall,Type II,,,,,,,,,
