,Unnamed: 0,Date,Item,Brand,Product,Issue,Nb_affected_models,Alert / recall type,Category,Companies,Published by,Recall type,Audience,Starting date:,Posting date:,Type of communication:,Subcategory:,Source of recall:,Issue:,Audience:,Identification number:,Identification number
61,0,2022-12-22,"
Janod Sweet Cocoon Activity Table recalled due to choking hazard
",,Janod Sweet Cocoon Activity Table,Consumer products - Choking hazard,7.0,Consumer product recall,Consumer product - Toys and games,"Distributor
Pierre Belvédère Inc. 
Lasalle, Québec
Canada
Manufacturer
Juratoys USA
Orgelet
France",Health Canada,consumer product recall,General public,,,,,,,,,
62,0,2022-12-21,"
ODGER Swivel Chair recalled due to fall hazard
",,ODGER Swivel Chair ,Consumer products - Fall hazard,1.0,Consumer product recall,Consumer product - Household items - Furniture and furnishings,"Distributor
IKEA Canada Limited Partnership
Burlington, Ontario
CANADA
Manufacturer
IKEA of Sweden
Almhult
SWEDEN",Health Canada,consumer product recall,General public,,,,,,,,,
63,0,2022-12-15,"
Sundance Spas and Jacuzzi Hot Tubs recalled due to burn hazard
",,Sundance® Spas and Jacuzzi® Hot Tubs,Consumer products - Burn hazard,8.0,Consumer product recall,Consumer product - Specialized products,"Manufacturer
Sundance Spas, Inc. (which also does business as Jacuzzi Hot Tubs) 
California, USA",Health Canada,consumer product recall,General public,,,,,,,,,
64,0,2022-12-15,"
SIMU DMI6 HZ01 motors for window coverings recalled due to electric shock hazard 
",,SIMU DMI6 HZ01 motors for window coverings,Consumer products - Electrical hazard,5.0,Consumer product recall,Consumer product - Household items,"Distributor
Somfy Systems, Inc.
Dayton, New Jersey
UNITED STATES
Importer
SOMFY ULC 
Halifax, Nova Scotia 
CANADA
Manufacturer
SIMU SAS 
Zone Industrielle Les Giranaux
FRANCE",Health Canada,consumer product recall,General public,,,,,,,,,
65,0,2022-12-15,"
Crate and Kids Thornhill Crib recalled due to potential fall and entrapment hazards 
",Crate and Kids,Crate and Kids Thornhill Crib,Consumer products - Entrapment hazard,1.0,Consumer product recall,Consumer product - Household items,"Distributor
Crate and Barrel
Northbrook, Illinois 
USA
Manufacturer
Truong Thanh Furniture Corporation
Binh Duong Province
Vietnam",Health Canada,consumer product recall,General public,,,,,,,,,
66,0,2022-12-14,"
Weed Me Inc. recalls one lot of Diamond District Sativa Pre-Rolls Cannabis Extract
",,"Diamond District Sativa Pre-Rolls, cannabis extract, Lot E327LCM-DPR05",Cannabis - Labelling and packaging,2.0,Consumer product recall,Consumer product - Cannabis,"Recalling Firm
Weed Me Inc.
Ontario
Canada
Tel: 1-866-410-4040

Distributor
Ontario Cannabis Store
Ontario
CANADA
Tel: 1-888-910-0627",Health Canada,consumer product recall,General public,,,,,,,,,
67,0,2022-12-13,"
Zoli binki T. Pacifier + Teether Recalled Due to Choking Hazard
",Zoli binki T. ,Zoli binki T Pacifier + Teether,Consumer products - Choking hazard,9.0,Consumer product recall,Consumer product - Other,"Distributor
Zoli Inc., 
Burlingame, California
Importer
YYZ Distribution Inc., 
Markham, Ontario
Manufacturer
Ruenn Ta Enterprises Co. Ltd., 
Taiwan",Health Canada,consumer product recall,General public,,,,,,,,,
68,0,2022-12-12,"
Westinghouse branded Current Taps with Surge Protector recalled due to Fire Hazard 
",,Westinghouse branded Current Taps with Surge Protector,Consumer products - Fire hazard,9.0,Consumer product recall,Consumer product - Electronics,"Distributor
THE NCC NY LLC
Oakhurst, NJ
United States",Health Canada,consumer product recall,General public,,,,,,,,,
69,0,2022-12-12,"
TAG brand hooded, padded jacket recalled due to choking hazard 
",,"TAG brand hooded, padded jacket",Consumer products - Choking hazard,12.0,Consumer product recall,Consumer product - Clothing and accessories - Clothing,"Distributor
Aubainerie
Montréal, Québec
Canada
Importer
Spark Factory Inc.
Montréal, Québec
Canada
Manufacturer
Spark Factory Inc.
Montréal, Québec
Canada",Health Canada,consumer product recall,General public,,,,,,,,,
70,0,2022-12-08,"
Dooya External Battery for Cordless Window Blinds recalled due to fire hazard
",,Dooya External Battery for Cordless Window Blinds,Consumer products - Fire hazard,1.0,Consumer product recall,Consumer product - Household items,"Manufacturer
Dooya Mechanic & Electronic Tech Co., of Ningbo, China",Health Canada,consumer product recall,General public,,,,,,,,,
71,0,2022-12-08,"
Scotch™ Thermal Laminator TL1302 recalled due to potential fire hazard
",,Scotch™ Thermal Laminator TL1302,Consumer products,4.0,Consumer product recall,Consumer product - Other,"Importer
3M Canada Company
London, Ontario
Canada
Manufacturer
Enable International Ltd
Dongguan, Guangdong Province 
China",Health Canada,consumer product recall,General public,,,,,,,,,
72,0,2022-12-08,"
Vantage Special (Vantage Spécial), King Size, 25 cigarettes recalled due to Fire Hazard
",,"One Lot of Vantage Special (Vantage Spécial), King Size, 25 cigarettes",Consumer products - Fire hazard,3.0,Consumer product recall,Consumer product - Vaping and tobacco products,"Manufacturer
JTI-Macdonald Corp.
Montreal, Quebec
Canada",Health Canada,consumer product recall,General public,,,,,,,,,
73,0,2022-12-06,"
LE Econo Cord and Mogul Socket Set Assembly 300V and 600V Recalled due to lack of Canadian Electrical Certification posing an electrical hazard.
",,LE Econo Cord and Mogul Socket Set Assembly 300V and 600V,Consumer products - Electrical hazard,1.0,Consumer product recall,Consumer product - Electronics,"Distributor
Quality Wholesale Ltd.
7575 North Fraser Way
Burnaby, BC
V5J 4Z3",Health Canada,consumer product recall,General public,,,,,,,,,
74,0,2022-12-05,"
Puduo Epoxy Resin recalled due to improper labelling and lack of child-resistant packaging
",,Various Puduo Epoxy Resin products,Consumer products - Labelling and packaging,4.0,Consumer product recall,Consumer product - Chemicals,"Distributor
Jiang Xi Jin Ke Te Tao Co., Ltd. 
Humen Town, Dongwan
China
Manufacturer
Shenzhen Jinhua Electronic Materials Co., Ltd.
Huangjiang Town, Dongguan City
China",Health Canada,consumer product recall,General public,,,,,,,,,
75,0,2022-12-02,"
METALLISK Espresso maker for cooktop, 0.4 l stainless steel recalled due to burn and injury hazards 
",IKEA,"METALLISK Espresso maker for cooktop, 0.4 l stainless steel",Consumer products - Burn hazard,3.0,Consumer product recall,Consumer product - Household items,"Distributor
IKEA Canada Limited Partnership
Burlington, Ontario
CANADA
 
Manufacturer
Shanghai Solid Stainless Steel Products Co Ltd 
Shanghai
CHINA",Health Canada,consumer product recall,General public,,,,,,,,,
76,0,2022-12-02,"
Lamaze Chill Teether recalled due to microbial contamination
",Lamaze,Lamaze Chill Teether,Consumer products - Microbial hazard,4.0,Consumer product recall,Consumer product - Other,"Distributor
TOMY International, Inc.
Oak Brook, Illinois
UNITED STATES",Health Canada,consumer product recall,General public,,,,,,,,,
77,0,2022-12-01,"
Discovery Cubes Animal Hide and Seek toy recalled due to choking and ingestion hazard 
",,Discovery Cubes Animal Hide and Seek activity toy ,Consumer products - Choking hazard,2.0,Consumer product recall,Consumer product - Toys and games,"Distributor
Habermaass Corp. Inc. 
Skaneateles, NY
USA",Health Canada,consumer product recall,General public,,,,,,,,,
78,0,2022-12-01,"
H for Happy™ 50- Count LED Basic Christmas String Lights in White recalled due to electric shock hazard 
",,H for Happy™ 50- Count LED Basic Christmas String Lights in White,Consumer products - Electrical hazard,2.0,Consumer product recall,Consumer product - Household items,"Distributor
Bed Bath and Beyond Canada LP
North Vancouver
British Columbia
Canada
Manufacturer
Crown King
Guandong
China",Health Canada,consumer product recall,General public,,,,,,,,,
79,0,2022-12-01,"
Cuisinart Compact Blender & Juice Extractor Combo recalled due to injury hazard 
",,Cuisinart Compact Blender & Juice Extractor Combo,Consumer products - Injury hazard,1.0,Consumer product recall,Consumer product - Household items,"Distributor & Importer
CONAIR CONSUMER PRODUCTS ULC 
WOODBRIDGE
ONTARIO
CANADA
Manufacturer
NINGBO BORINE ELECTRIC APPLIANCE
BEILUN 
NINGBO
CHINA",Health Canada,consumer product recall,General public,,,,,,,,,
80,0,2022-12-01,"
Draw-Tite 1 7/8” Chrome Hitch Ball sold by Subaru Canada recalled due to injury hazard
",,Draw-Tite 1 7/8” Chrome Hitch Ball,Consumer products - Injury hazard,4.0,Consumer product recall,Consumer product - Other,"Distributor
Subaru Canada Inc.
Mississauga, Ontario
Canada
Manufacturer
Horizon Global Corporation
Plymouth, Michigan
USA",Health Canada,consumer product recall,General public,,,,,,,,,
81,0,2022-12-01,"
The Laundress brand laundry and household cleaning products recalled due to risk of exposure to bacteria 
",,"Certain lots of The Laundress brand laundry detergent, fabric conditioner and household cleaning products.",Consumer products - Microbial hazard,7.0,Consumer product recall,Consumer product - Chemicals,"Distributor 
The Laundress
247 W. 30th St.
New York, NY 10001
United States of America",Health Canada,consumer product recall,General public,,,,,,,,,
82,0,2022-12-01,"
Anti-fog reactivator for swimming goggles by Nabaiji recalled due to lack of appropriate labelling 
",,Anti-fog reactivator for swimming goggles by Nabaiji,Consumer products - Labelling and packaging,1.0,Consumer product recall,Consumer product - Chemicals,"Importer
Decathlon Canada Inc.
Brossard
Quebec
CANADA
Manufacturer
DP China / Shenzhen - Triple Gold Worldwide LTD
Shenzhen 518005, China

DP China / Shenzhen - Guolai Plastic Mould CO., LTD
Shenzhen 518103, China",Health Canada,consumer product recall,General public,,,,,,,,,
83,0,2022-11-29,"
Brizled Orange Lights, 100 Count Halloween Lights recalled due to electric shock hazard
",,"Brizled Orange Lights, 100 Count Halloween Lights",Consumer products - Electrical hazard,3.0,Consumer product recall,Consumer product - Household items,"Importer
SmartWiz Brands
Shenzhen, Guangdong
China",Health Canada,consumer product recall,General public,,,,,,,,,
84,0,2022-11-28,"
60 LED Mini-Style Lights recalled due to electric shock hazard 
",,60 LED Mini-Style Lights ,Consumer products - Electrical hazard,2.0,Consumer product recall,Consumer product - Household items,"Distributor
The Gerson Companies
Olathe, Kansas
United States
Importer
Noël Éternel Inc.
Montreal, Quebec
Canada",Health Canada,consumer product recall,General public,,,,,,,,,
85,0,2022-11-25,"
My First Words cube by Placote recalled due to chemical hazard
",,Placote My First Word Cube,Consumer products - Chemical hazard,3.0,Consumer product recall,Consumer product - Toys and games,"Manufacturer
Les Éditions Passe-Temps Inc. 
Quebec, QC G2E 5K6",Health Canada,consumer product recall,General public,,,,,,,,,
86,0,2022-11-23,"
Indigo Branded Papa Bear and Mama Bear Mugs Recalled due to Burn and Laceration Hazards 
",,Indigo Branded Papa Bear and Mama Bear Ceramic Mugs ,Consumer products - Burn hazard,3.0,Consumer product recall,Consumer product - Household items,"Importer
Indigo Books & Music Inc.
Toronto 
Ontario
CANADA
Manufacturer
Guangdong Totye Ceramics
Industrial Xinhe Ind. Zone Houlong Fengtang
Chaozhou, Guangdong
CHINA",Health Canada,consumer product recall,General public,,,,,,,,,
87,0,2022-11-23,"
Health Canada orders Elfe Juvenile Products to recall Nûby 3-Pack Ring Chill kool Soother Teether model 537169 (lot M2K18V)
",Nûby,Nûby 3-Pack Ring Chill kool Soother Teether,Consumer products - Microbial hazard,2.0,Consumer product recall,Consumer product - Other,"Distributor
Elfe Juvenile Products
Montreal
Canada",Health Canada,consumer product recall,General public,,,,,,,,,
88,0,2022-11-18,"
HyperJuice Stackable GaN USB-C Chargers recalled due to Fire Hazard 
",HyperJuice,HyperJuice Stackable GaN USB-C Chargers,Consumer products - Fire hazard,3.0,Consumer product recall,Consumer product - Electronics,"Distributor
Hyper Products, Inc.  
Fremont, California
USA
Manufacturer
Go Pod Group Ltd.
Dalang, Longhua
China",Health Canada,consumer product recall,General public,,,,,,,,,
89,0,2022-11-18,"
HyperJuice 130W USB-C Battery Pack recalled due to Fire Hazard 
",HyperJuice,HyperJuice 130W USB-C Battery Pack,Consumer products - Fire hazard,3.0,Consumer product recall,Consumer product - Electronics,"Distributor
Hyper Products, Inc.  
Fremont, California
USA
Manufacturer
Go Pod Group Ltd.
Dalang, Longhua
China

Polarmate Electronic Co. Ltd.
Hi-Tech Zone, Ningbo
China",Health Canada,consumer product recall,General public,,,,,,,,,
90,0,2022-11-17,"
Professor Puzzle Rainbow Stacker toy recalled due to choking hazard 
",,Professor Puzzle Rainbow Stacker Toy,Consumer products - Choking hazard,3.0,Consumer product recall,Consumer product - Toys and games,"Manufacturer
Professor Puzzle Ltd.,
The Puzzle Academy,
United Kingdom",Health Canada,consumer product recall,General public,,,,,,,,,
91,0,2022-11-17,"
Carter’s One-Piece Fleece Footed Pyjama recalled due to Possible Skin Puncture/Scratch Hazard 
",,Carter’s brand one-piece yellow fleece footed pyjama with an all over heart design and an animal graphic ,Consumer products - Physical hazard,4.0,Consumer product recall,Consumer product - Clothing and accessories - Clothing,"Importer
The Genuine Canadian Corporation (TGCC)
Mississauga
Ontario
CANADA
Manufacturer
Tak Fook (Cambodia) Garment Limited
CAMBODIA",Health Canada,consumer product recall,General public,,,,,,,,,
92,0,2022-11-16,"
Various Goalsetter Wall-Mounted Basketball Goals recalled due to impact injury hazard and risk of death to consumers
",,"Goalsetter Adjustable and Fixed Wall Mount Series and GS Baseline Series 72-inch, 60-inch, 54-inch and 48-inch wall-mounted goal systems",Consumer products - Injury hazard,4.0,Consumer product recall,Consumer product - Sports and fitness,"Distributor
Goalsetter Systems Inc.
Importer
VIPER ATHLETIC DESIGN GRP               
SPORT COURT OF ONTARIO        
TOMKO SPORTS SYSTEMS INC      
RAINBOW OF ONTARIO      
GYMNASIUM & HEALTH EQUIPMENT LTD         
TOTAL SPORT SOLUTIONS INC     
Manufacturer
Co-Line Manufacturing",Health Canada,consumer product recall,General public,,,,,,,,,
93,0,2022-11-15,"
Swift Industries 9’’ black rubber straps recalled due to injury hazard 
",,Swift Industries 9” Black Rubber Straps,Consumer products - Injury hazard,2.0,Consumer product recall,Consumer product - Sports and fitness,"Distributor
Swift Industries 
Seattle, Washington
United States",Health Canada,consumer product recall,General public,,,,,,,,,
94,0,2022-11-14,"
Various Lauren Taylor and Studio 707 corded window coverings recalled due to strangulation hazard to children 
",,Various Lauren Taylor and Studio 707 corded window coverings,Consumer products - Strangulation hazard,9.0,Consumer product recall,Consumer product - Household items,"Distributor
Magasins Hart Inc. – Montreal – Quebec – Canada
Canadian Tire – 50, boul. Dupoint – Coteau-du-Lac-Quebec – Canada
OK Maison – 1014, rue de la Lavatère - Ste-Dorothée – Québec –Canada
Patrick Morin – 620, boul. de l’Industrie – St-Paul – Quebec – Canada
Importer
Literies Universelles PAGA Inc. – Quebec - Canada
Manufacturer
A- Mingyang Windeco Technology Corporation – Zhengzhou - China

B- All Blinds co. Ltd – Taipei – Taiwan 

C- WL International Ltd. – Wan Chai – Hong Kong",Health Canada,consumer product recall,General public,,,,,,,,,
95,0,2022-11-14,"
Primo Resin Deep Pour, Table Top & Bar and Arts & Crafts epoxy kit hardeners recalled due to improper labelling and lack of child-resistant packaging
",,"Primo Resin Deep Pour, Table Top & Bar and Arts & Crafts epoxy kit hardeners",Consumer products - Chemical hazard,3.0,Consumer product recall,Consumer product - Chemicals,"Importer
Primo Resin
Laval, Québec
CANADA
Manufacturer
The Epoxy Resin Store
Lake Elsinore, California
UNITED STATES OF AMERICA",Health Canada,consumer product recall,General public,,,,,,,,,
96,0,2022-11-10,"
  Update: Generac and DR Portable Generators Recalled due to Finger Amputation and Crush Hazards 
",,Generac and DR Brand 6500 Watt and 8000 Watt Portable Generators.,Consumer products - Physical hazard,9.0,Consumer product recall,Consumer product - Household items,"Distributor
Generac Power Systems, Inc.
Waukesha 
Wisconsin
UNITED STATES
Manufacturer
Generac Power Systems, Inc.
Jefferson
Wisconsin
UNITED STATES",Health Canada,consumer product recall,General public,,,,,,,,,
